en,nl,description,file,hash
No product activity logged yet.,Nog geen productactiviteit geregistreerd.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,5453cd4c65e221f790e0ce1373e3383a
No products yet. Run the installer or add your first product.,Nog geen producten. Voer de installatie uit of voeg uw eerste product toe.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,0c62786a4e4a084186597b6e19e3ce0b
Note,Notitie,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3b0649c72650c313a357338dcdfb64ec
Oldest updated,Langst geleden bijgewerkt,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,9a99f052cafdf001e295ec3e1aa71412
Open duplicate,Duplicaat openen,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,bde48cd0b247de99a50f44adff693235
Order,Bestelling,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,a240fa27925a635b08dc28c9e4f9216d
Order metrics and order rows require the mercato-view-orders permission.,Bestelstatistieken en bestelregels vereisen het recht mercato-view-orders.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,c1cdc7264bd51d4d301c48543801f2a8
Orders,Bestellingen,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,7442e29d7d53e549b78d93c46b8cdcfc
Orders containing this product.,Bestellingen die dit product bevatten.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,44ddebd5d0cf4d457433604f2aacd848
Orders With This Product,Bestellingen met dit product,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,b5a8f892406d37b13880b6b2caa6d3cc
Out of stock,Niet op voorraad,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,b55197a49e8c4cd8c314bc2aa39d6feb
"Paste CSV with headers. Existing products are updated by SKU first, then by page name. No products are deleted. image_urls accepts local paths or URLs separated by |.","Plak CSV met headers. Bestaande producten worden eerst bijgewerkt op SKU, daarna op paginanaam. Er worden geen producten verwijderd. image_urls accepteert lokale paden of URL's gescheiden door |.",,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,e42b6e9cb8e248590d689f31ec6b663a
Payment,Betaling,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,c453a4b8e8d98e82f35b67f433e3b4da
Physical,Fysiek,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ce898d62ed9ca7653a01fe0c781e97e9
Physical product,Fysiek product,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4943edb7310ba7ed85eb96f26c2f18a2
Placeholder,Placeholder,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,68753d36ec0c4d7768b20993268d68d1
Placeholder / not purchasable,Placeholder / niet koopbaar,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,85f88adb96c026d3aecf12dab52b4e46
Policy,Beleid,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,51359e8b51c63b87d50cb1bab73380e2
Preorder,Pre-order,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,5be8b098f9b79cf3b18767ffc5ecd169
Preorder: %d owed,Pre-order: %d verschuldigd,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,b45efc0601cf46fec263ae4d8d1a50dc
Preview,Voorbeeld,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,31fde7b05ac8952dacf4af8a704074ec
Price,Prijs,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3601146c4e948c32b6424d2c0a7f0118
Price high-low,Prijs hoog-laag,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3fa6c4705435b0c3760e6c4bd8faca42
Price low-high,Prijs laag-hoog,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,8e3140a98537cb90aacd787a80b55180
Price value,Prijswaarde,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,5bec55f35bbffd348564516b0cc1264a
Product,Product,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,deb10517653c255364175796ace3553f
Product Activity,Productactiviteit,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,52cf34921bca7f4437f5a60bdfb54ab4
Product Detail,Productdetail,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4af84ab6cb5b74718e398e80650bc4dd
Product revenue,Productomzet,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,512629196191e816cafb706012a7faaa
Product status,Productstatus,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,fbd8442315206102188bb70cf7d5b3bf
Product type,Producttype,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3d19aea4e2d382e85165bbf71cef1e05
Products,Producten,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,068f80c7519d0528fb08e82137a72131
Products available to the storefront and checkout flow.,Producten beschikbaar voor de winkel en checkoutflow.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,20a69a40efb4a3faa65babeb80425067
Publish,Publiceren,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,110a4b01beabd53b661a47d4b44bd7a8
Published,Gepubliceerd,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,9b9d8a976b42e0bd66381797644943d5
Quantity,Aantal,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,694e8d1f2ee056f98ee488bdc4982d73
Quantity sold,Verkocht aantal,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,2a0440eec72540c5b30d9199c01f348c
Recent orders whose item snapshot references this product.,Recente bestellingen waarvan de itemsnapshot naar dit product verwijst.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,a098c3be3b7d35d819948bf25feaf0f6
Recent product audit records.,Recente productauditrecords.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4763e3931d96922147acc540af0052d1
"Recent product status, price, policy, and stock operations.","Recente handelingen voor productstatus, prijs, beleid en voorraad.",,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,0be99f42536dff38aaaad22971c64345
Recurring,Terugkerend,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,582ff616b727759a2208c65b27b0d309
Recurring subscription / not one-off purchasable,Terugkerend abonnement / niet als eenmalige aankoop koopbaar,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,0d0f9cebd73a844374aa365825bb404d
Requires order view permission.,Vereist rechten om bestellingen te bekijken.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,f8ddea218427a80983e6e3ee204ce7c6
Reset,Resetten,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,526d688f37a86d3c3f27d0c5016eb71d
Sample CSV,Voorbeeld-CSV,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,30211d1a7d6bddb07be6b6133f2dff2f
"Search title, SKU, description...","Zoek titel, SKU, beschrijving...",,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,e6564ade42302a1c268a0b846a2ab230
Select %s,Selecteer %s,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4c34b52c71d3616b7debe4e48fc2df71
Select products in the table below. Price actions use the value field; product status and placeholder type actions control purchasability without changing ProcessWire publication.,Selecteer producten in de onderstaande tabel. Prijsacties gebruiken het waardeveld; acties voor productstatus en placeholdertype bepalen koopbaarheid zonder de ProcessWire-publicatie te wijzigen.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,acd73649db27a4baf85041439f70ae26
Service,Dienst,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,c2ba7e785c49050f48da9aacc45c2b85
Set policy: backorder,Beleid instellen: nabestelling,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,dbac730beaa76a06fe270899cf3ffd89
Set policy: deny oversell,Beleid instellen: oververkoop weigeren,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,2bf85afc6a0c108ac0433a747e5b1809
Set policy: preorder,Beleid instellen: pre-order,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,e703a5f5a63d97bff85d39500df963d6
Set price to value,Prijs instellen op waarde,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ca2d6b63bd60402aa621027cfc61c55c
Set product status: active,Productstatus instellen: actief,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,731da8e86a677a36386254eceaa1089e
Set product status: archived,Productstatus instellen: gearchiveerd,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,8143aec032fcd2842fcec6dd399ea7c3
Set product status: discontinued,Productstatus instellen: uitgefaseerd,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,42c6738af12113cd0c02ee3f1d0ceee7
Set product type: digital,Producttype instellen: digitaal,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,eeb663724e2cc084fd69f380023b63f8
Set product type: physical,Producttype instellen: fysiek,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,01ee46fc17735f5b73a578f60dcc0036
Set product type: placeholder,Producttype instellen: placeholder,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,9cefcaba9d584e9ed064d46a57f8489f
Set product type: recurring,Producttype instellen: terugkerend,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,76438976fbad4dd0d256d30254f9280d
Set product type: service,Producttype instellen: dienst,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,526292fbd5038a6c326a17233cddbc91
Shipping,Verzending,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ea9cf7e47ff33b2be14e6dd07cbcefc6
Status,Status,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ec53a8c4f07baed5d8825072c89799be
Stock,Voorraad,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,27ce7f8b5623b2e2df568d64cf051607
Stock delta,Voorraaddelta,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ee7bfe460af182510c5d852a66e0e4ab
Stock high-low,Voorraad hoog-laag,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,333d7e802c291e7563630fcd028bbfd6
Stock low-high,Voorraad laag-hoog,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,136f6bffdcb79d7c0e926327733e4855
Stock note,Voorraadnotitie,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,a0cde8d641276a2d8949906e166a2b79
Time,Tijd,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Timeline,Tijdlijn,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3d1f92a565d3b1a61880236e33c49bf3
Title A-Z,Titel A-Z,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,2cf46a1f5cc98622917d48403cc9b7e7
Total,Totaal,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,96b0141273eabab320119c467cdcaf17
Total quantity across orders.,Totaal aantal over alle bestellingen.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3d58b704d7184f60ef49c1bb180e7163
Unpublish,Depubliceren,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,181e9a13059454fb2212f1bf10f394ac
Unpublished,Niet gepubliceerd,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,0774e163cd7df482edd2abd498189f8b
Update commerce fields,Commerce-velden bijwerken,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,d19a734d04e987416c4b2296cf3c3965
User,Gebruiker,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,8f9bfe9d1345237cb3b2b205864da075
View,Bekijken,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4351cfebe4b61d8aa5efa1d020710005
View all products,Alle producten bekijken,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,bca54823c9ea283ac92870efd877f446
View storefront,Winkel bekijken,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,6f5dcb431ba6639ae163811b03eb303c
All gateways,Alle gateways,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,9791f91244377952562e456892d10cf7
Bank Transfer,Bankoverschrijving,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,3726d2bc671a53445f9f57095bf9d76b
Cooldown: wait %s,Afkoelperiode: wacht %s,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,8977e42c3b4a49e9a9f43e946b0e6b9a
Demo,Demo,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,f0258b6685684c113bad94d91b8fa02a
Email suppressed,E-mail uitgesloten,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,2b5e4a36d22e605d87faa7980ccbe583
Mollie,Mollie,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,7c478959c218087ffc4ad5d96e7f66a6
No customer email,Geen klant-e-mail,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,feb3301c443257d34798ff130e099f4b
PayPal,PayPal,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,ad69e733ebae8d264bccaa38d68830e8
Ready to email,Klaar om te e-mailen,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,da53b739ce20c604840cd9517c520b84
Stripe,Stripe,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,ce7566d1d08cc094b74cf283cf9c56a5
Unknown,Onbekend,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,88183b946cc5f0e8c96b2e66e1c74a7e
%d cancelable abandoned order(s) in current filters.,%d annuleerbare verlaten bestelling(en) in de huidige filters.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c1967499d9622efafe7a44d08d48ad86
Abandoned Checkouts,Verlaten checkouts,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f3de313a60443671f8188b7bdd480b80
Accepted,Geaccepteerd,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,382ab522931673c11e398ead1b7b1678
Add a customer note...,Voeg een klantnotitie toe...,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,7470b22f5019d02bda8a6af944e25ad0
Add note,Notitie toevoegen,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,50cd1871f950375eef4e2efce35366c6
Address,Adres,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,dd7bf230fde8d4836917806aff6a6b27
Age,Leeftijd,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,9d8d2d5ab12b515182a505f54db7f538
All events,Alle gebeurtenissen,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1aafb073a1a78e52e044177f67da6615
All statuses,Alle statussen,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,96e3d398260724e0a83da53a2e9f20e7
Amount,Bedrag,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,b2f40690858b404ed10e62bdf422c704
Any age,Elke leeftijd,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a93b5261870760421327cc9f0f34851a
Any code,Elke code,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,02d5e91a438415d926a495163e70486e
Apply filters,Filters toepassen,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,79ee641715155ec7d121815215f2b70c
Apply guarded actions to the current filtered abandoned-checkout set. Bulk cancellation is limited to 25 orders per run.,Pas beveiligde acties toe op de huidige gefilterde set verlaten checkouts. Bulkannulering is beperkt tot 25 bestellingen per uitvoering.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,edc347f82d9820425317bb32f1df38a7
Area,Gebied,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,deec4ff19974f12ed781cb9a59064214
Attached to order,Gekoppeld aan bestelling,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,9d261113b6df77ac144617294a7e7dc8
Attempt,Poging,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cb1856ec07fdc866c21f13566e3d5bcd
attempt(s),poging(en),,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f01d3e8d251b321a8f4e5e658d524914
Attempts,Pogingen,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,7ba3b8236d48d4f4c5ec03c3fe6b75a9
Automation,Automatisering,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,caea8340e2d186a540518d08602aa065
"Automation run checked %d order(s), found %d eligible, sent %d, failed %d, blocked %d.","De automatiseringsrun controleerde %d bestelling(en), vond %d in aanmerking komend, verzond %d, mislukt %d, geblokkeerd %d.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,54dce041fc9dbf63d01dec6fbdd5424a
Awaiting gateway.,Wacht op gateway.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d8d0ba486fe6df84ca62b45f0b2bbe77
Awaiting payment.,Wacht op betaling.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,b5e6754af9fb6eb789f5fca5d2d970ed
Back to customers,Terug naar klanten,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,59666ad60cc1933b5f3ebcab0120a296
Batch limit,Batchlimiet,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c434994f87d80496315aabb424d301ac
Bulk Recovery Actions,Bulkacties voor herstel,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,6a1d8cab4f7dd6651a305545a3f922c1
Cancel,Annuleren,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ea4788705e6873b424c65e91c2846b19
Cancel filtered orders,Gefilterde bestellingen annuleren,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,3ea03143330c81f7ccfbfe82314edd14
Cancel the filtered unpaid orders,Annuleer de gefilterde onbetaalde bestellingen,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c1c6fa9bf7991c182800c32a7da17db6
Canceled,Geannuleerd,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,0e22fe7d45f8e5632a4abf369b24e29c
Canceled before payment.,Geannuleerd vóór betaling.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1da4a335bce70069b54b87788476cbb1
"Canceled orders leave Recovery, release reservations, and remain available in Orders and audit exports.","Geannuleerde bestellingen verlaten Herstel, geven reserveringen vrij en blijven beschikbaar in Bestellingen en auditexports.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f6652aca9fb18e797b4fb01f085be0a3
Checkouts,Checkouts,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d9323692d0aba6ddff5069437f4abce2
Code,Code,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ca0dbad92a874b2f69b549293387925e
Commerce Search,Commerce-zoekfunctie,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,03df5f34d06864eb70bdd9aa3e4c7fe3
Completed payments.,Voltooide betalingen.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,0e9028991480ac0e5f9728ae8896558e
Contact,Contact,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,bbaff12800505b22a853e8b7f4eb6a22
Cooldown,Afkoelperiode,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5b9cca31b21c9c04c3d6f9ecbcc3ffc8
"Coupon apply, reject, attach, and remove events for support review.","Gebeurtenissen voor het toepassen, afwijzen, koppelen en verwijderen van coupons voor supportbeoordeling.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5628826cd80255d0362b99f52255fabd
Create manual order,Handmatige bestelling aanmaken,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a9877e23ded4196f7739e8a835ae8fb3
Current filtered set,Huidige gefilterde set,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,261e95a8ce812a99ee8c6a68163c85a5
Customer,Klant,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ce26601dac0dea138b7295f02b7620a7
Customer Activity,Klantactiviteit,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,2fc38e328fb4d8239b91b33e31de2b96
Customer email available,E-mailadres klant beschikbaar,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,983a724df96dde6926479fb4f2d8a995
Customer Notes,Klantnotities,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,75d8200594a766993b7eb3df59515017
Customer Orders,Klantbestellingen,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,bf8d34b11df0a3c2fb56881b4e4cdbed
Customer profile aggregated from order history.,Klantprofiel samengesteld uit bestelgeschiedenis.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a575248ef1a50985ad343649483c8fc6
Customer summary aggregated from order email addresses.,Klantoverzicht samengesteld uit e-mailadressen van bestellingen.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8fcbcbc0a4c3875c0b40fc892a6bfcda
Customers,Klanten,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,e6d0e1c8fc6a4fcf47869df87e04cd88
customers,klanten,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4b6f7d34a58ba399f077685951d06738
Detail,Detail,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a254c25adc7d10d7e9c4889484f875a5
Details,Details,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,3ec365dd533ddb7ef3d1c111186ce872
Discount,Korting,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,104d9898c04874d0fbac36e125fa1369
Eligible to email now,Nu geschikt voor e-mail,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,16d54dca73b64ef3e15cec3d9b708c50
Email,E-mail,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ce8ae9da5b7cd6c3df2929543a9af92d
Email link,Link e-mailen,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ba99412a0913f63a9197fd4aae009e51
Emails excluded from recovery.,E-mails uitgesloten van herstel.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c304db00dc5d56a8deb60fa0954762ce
Enable it in module settings.,Schakel dit in bij de module-instellingen.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,679186f01128b21e93de7bcca5ed975c
"Enter a query to search invoices, order emails, gateway payment IDs, product titles, SKUs, and customer summaries.","Voer een zoekopdracht in om facturen, bestel-e-mails, gateway-betalings-ID's, producttitels, SKU's en klantoverzichten te doorzoeken.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1c6bc4d5ce7935fe0977dc3c7a24f312
Event,Gebeurtenis,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a4ecfc70574394990cf17bd83df499f7
Export activity,Activiteit exporteren,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,073b61754041ad1aed382b19c1555256
Export CSV,CSV exporteren,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c04f1e4841a6af78088d6ccf6f3a8a76
Export customer notes,Klantnotities exporteren,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8a9b982b3b962c92f68df0752899700d
Export customers,Klanten exporteren,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4713ef5f2d6fc1e8f088c850e696a04b
Export orders,Bestellingen exporteren,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,da8cbc8f80b433d3d2b6d13eea457873
Failed,Mislukt,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed or expired.,Mislukt of verlopen.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d593b7c268e7e54f324cbd0d986ca5b3
"Find orders, products, and customer summaries from one place.","Vind bestellingen, producten en klantoverzichten op één plek.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1d722412ce7c32c641e114a6dcf4b9ed
Gateway,Gateway,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,926dec9494209cb088b4962509df1a91
"Invoice, email, payment ID, SKU, product title...","Factuur, e-mail, betalings-ID, SKU, producttitel...",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d49f580f753a4f48605ffe7a95f0beb7
Last order,Laatste bestelling,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d957e2652355299cb367c4b7e07d9141
Last sent %s,Laatst verzonden %s,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5d2904ed5151fbc27a98d280cfec4801
"Latest payment, fulfilment, refund, email, inventory, order note, and customer note events across this customer history.","Recentste gebeurtenissen voor betaling, afhandeling, terugbetaling, e-mail, voorraad, bestelnotitie en klantnotitie in de geschiedenis van deze klant.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8d24ada4f506d352e1446c5ecd2e11a1
LazyCron interval.,LazyCron-interval.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ca722c679a5cb775fc37030354725a8c
LazyCron sends eligible links.,LazyCron verstuurt in aanmerking komende links.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,602dec36a3f09750347f7db448373629
Links sent,Verzonden links,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,fcc4dc913e886a1ac820e34322b7bd8c
"Manual recovery actions, automation runs, cooldown blocks, and suppression changes.","Handmatige herstelacties, automatiseringsruns, afkoelblokkades en wijzigingen in uitsluiting.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d8ac04667a41a30cfc4502ab0d21478b
matches,overeenkomsten,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,9c28d32df234037773be184dbdafc274
Matching Orders,Overeenkomende bestellingen,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,433e31c1384f36ad43d6d7241129af89
Maximum emails per run.,Maximaal aantal e-mails per uitvoering.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5ed3d267374e8fe54cd9e4bbe95cd372
Message,Bericht,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4c2a8fe7eaf24721cc7a9f0175115bd4
Minimum age,Minimumleeftijd,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cf64c08eba74dcf03b8d6e5f8f264056
No abandoned checkouts match the current filters.,Geen verlaten checkouts komen overeen met de huidige filters.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cc3cf3bfa15e634b2842dd15e624b995
