en,ro,description,file,hash
Low stock,Stoc redus,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,7e2525a11bd12b7925456dae1e15ccc3
Low ≤ %d,Redus ≤ %d,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,f5425d8bbb5f63874f83517499155f7e
Newest updated,Cel mai recent actualizat,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,70197e5c2ad91f7f3429136e07a06731
No image,Nicio imagine,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,9dd7104e68d1b5f994264b9387c9d271
No orders contain this product yet.,Nicio comandă nu conține încă acest produs.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4d46cf0bc7683b0530410b62e0747f9c
No product activity logged yet.,Nicio activitate de produs înregistrată încă.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,5453cd4c65e221f790e0ce1373e3383a
No products yet. Run the installer or add your first product.,Niciun produs încă. Rulați instalarea sau adăugați primul dvs. produs.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,0c62786a4e4a084186597b6e19e3ce0b
Note,Notă,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3b0649c72650c313a357338dcdfb64ec
Oldest updated,Cel mai vechi actualizat,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,9a99f052cafdf001e295ec3e1aa71412
Open duplicate,Deschide duplicatul,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,bde48cd0b247de99a50f44adff693235
Order,Comandă,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,a240fa27925a635b08dc28c9e4f9216d
Order metrics and order rows require the mercato-view-orders permission.,Valorile comenzilor și rândurile de comenzi necesită permisiunea mercato-view-orders.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,c1cdc7264bd51d4d301c48543801f2a8
Orders,Comenzi,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,7442e29d7d53e549b78d93c46b8cdcfc
Orders containing this product.,Comenzi care conțin acest produs.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,44ddebd5d0cf4d457433604f2aacd848
Orders With This Product,Comenzi Cu Acest Produs,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,b5a8f892406d37b13880b6b2caa6d3cc
Out of stock,Fără stoc,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,b55197a49e8c4cd8c314bc2aa39d6feb
"Paste CSV with headers. Existing products are updated by SKU first, then by page name. No products are deleted. image_urls accepts local paths or URLs separated by |.","Lipiți CSV-ul cu anteturi. Produsele existente sunt actualizate mai întâi după SKU, apoi după numele paginii. Niciun produs nu este șters. image_urls acceptă căi locale sau URL-uri separate prin |.",,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,e42b6e9cb8e248590d689f31ec6b663a
Payment,Plată,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,c453a4b8e8d98e82f35b67f433e3b4da
Physical,Fizic,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ce898d62ed9ca7653a01fe0c781e97e9
Physical product,Produs fizic,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4943edb7310ba7ed85eb96f26c2f18a2
Placeholder,Substituent,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,68753d36ec0c4d7768b20993268d68d1
Placeholder / not purchasable,Substituent / nu poate fi cumpărat,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,85f88adb96c026d3aecf12dab52b4e46
Policy,Politică,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,51359e8b51c63b87d50cb1bab73380e2
Preorder,Precomandă,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,5be8b098f9b79cf3b18767ffc5ecd169
Preorder: %d owed,Precomandă: %d datorat(e),,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,b45efc0601cf46fec263ae4d8d1a50dc
Preview,Previzualizare,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,31fde7b05ac8952dacf4af8a704074ec
Price,Preț,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3601146c4e948c32b6424d2c0a7f0118
Price high-low,Preț descrescător,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3fa6c4705435b0c3760e6c4bd8faca42
Price low-high,Preț crescător,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,8e3140a98537cb90aacd787a80b55180
Price value,Valoare preț,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,5bec55f35bbffd348564516b0cc1264a
Product,Produs,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,deb10517653c255364175796ace3553f
Product Activity,Activitate Produs,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,52cf34921bca7f4437f5a60bdfb54ab4
Product Detail,Detaliu Produs,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4af84ab6cb5b74718e398e80650bc4dd
Product revenue,Venit din produs,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,512629196191e816cafb706012a7faaa
Product status,Starea produsului,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,fbd8442315206102188bb70cf7d5b3bf
Product type,Tip de produs,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3d19aea4e2d382e85165bbf71cef1e05
Products,Produse,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,068f80c7519d0528fb08e82137a72131
Products available to the storefront and checkout flow.,Produse disponibile pentru magazin și fluxul de checkout.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,20a69a40efb4a3faa65babeb80425067
Publish,Publică,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,110a4b01beabd53b661a47d4b44bd7a8
Published,Publicat,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,9b9d8a976b42e0bd66381797644943d5
Quantity,Cantitate,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,694e8d1f2ee056f98ee488bdc4982d73
Quantity sold,Cantitate vândută,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,2a0440eec72540c5b30d9199c01f348c
Recent orders whose item snapshot references this product.,Comenzi recente a căror înregistrare de articole face referire la acest produs.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,a098c3be3b7d35d819948bf25feaf0f6
Recent product audit records.,Înregistrări recente de audit al produsului.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4763e3931d96922147acc540af0052d1
"Recent product status, price, policy, and stock operations.","Operațiuni recente privind starea, prețul, politica și stocul produsului.",,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,0be99f42536dff38aaaad22971c64345
Recurring,Recurent,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,582ff616b727759a2208c65b27b0d309
Recurring subscription / not one-off purchasable,Abonament recurent / indisponibil pentru cumpărare unică,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,0d0f9cebd73a844374aa365825bb404d
Requires order view permission.,Necesită permisiunea de vizualizare a comenzilor.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,f8ddea218427a80983e6e3ee204ce7c6
Reset,Resetează,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,526d688f37a86d3c3f27d0c5016eb71d
Sample CSV,CSV exemplu,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,30211d1a7d6bddb07be6b6133f2dff2f
"Search title, SKU, description...","Caută titlu, SKU, descriere...",,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,e6564ade42302a1c268a0b846a2ab230
Select %s,Selectează %s,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4c34b52c71d3616b7debe4e48fc2df71
Select products in the table below. Price actions use the value field; product status and placeholder type actions control purchasability without changing ProcessWire publication.,Selectați produse în tabelul de mai jos. Acțiunile de preț utilizează câmpul de valoare; acțiunile de stare a produsului și de tip substituent controlează posibilitatea de cumpărare fără a modifica publicarea în ProcessWire.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,acd73649db27a4baf85041439f70ae26
Service,Serviciu,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,c2ba7e785c49050f48da9aacc45c2b85
Set policy: backorder,Setează politica: comandă în așteptare,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,dbac730beaa76a06fe270899cf3ffd89
Set policy: deny oversell,Setează politica: refuză supravânzarea,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,2bf85afc6a0c108ac0433a747e5b1809
Set policy: preorder,Setează politica: precomandă,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,e703a5f5a63d97bff85d39500df963d6
Set price to value,Setează prețul la valoare,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ca2d6b63bd60402aa621027cfc61c55c
Set product status: active,Setează starea produsului: activ,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,731da8e86a677a36386254eceaa1089e
Set product status: archived,Setează starea produsului: arhivat,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,8143aec032fcd2842fcec6dd399ea7c3
Set product status: discontinued,Setează starea produsului: discontinuat,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,42c6738af12113cd0c02ee3f1d0ceee7
Set product type: digital,Setează tipul de produs: digital,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,eeb663724e2cc084fd69f380023b63f8
Set product type: physical,Setează tipul de produs: fizic,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,01ee46fc17735f5b73a578f60dcc0036
Set product type: placeholder,Setează tipul de produs: substituent,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,9cefcaba9d584e9ed064d46a57f8489f
Set product type: recurring,Setează tipul de produs: recurent,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,76438976fbad4dd0d256d30254f9280d
Set product type: service,Setează tipul de produs: serviciu,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,526292fbd5038a6c326a17233cddbc91
Shipping,Transport,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ea9cf7e47ff33b2be14e6dd07cbcefc6
Status,Stare,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ec53a8c4f07baed5d8825072c89799be
Stock,Stoc,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,27ce7f8b5623b2e2df568d64cf051607
Stock delta,Delta de stoc,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ee7bfe460af182510c5d852a66e0e4ab
Stock high-low,Stoc descrescător,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,333d7e802c291e7563630fcd028bbfd6
Stock low-high,Stoc crescător,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,136f6bffdcb79d7c0e926327733e4855
Stock note,Notă de stoc,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,a0cde8d641276a2d8949906e166a2b79
Time,Oră,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Timeline,Cronologie,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3d1f92a565d3b1a61880236e33c49bf3
Title A-Z,Titlu A-Z,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,2cf46a1f5cc98622917d48403cc9b7e7
Total,Total,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,96b0141273eabab320119c467cdcaf17
Total quantity across orders.,Cantitate totală în toate comenzile.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3d58b704d7184f60ef49c1bb180e7163
Unpublish,Anulează publicarea,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,181e9a13059454fb2212f1bf10f394ac
Unpublished,Nepublicat,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,0774e163cd7df482edd2abd498189f8b
Update commerce fields,Actualizează câmpurile de comerț,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,d19a734d04e987416c4b2296cf3c3965
User,Utilizator,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,8f9bfe9d1345237cb3b2b205864da075
View,Vizualizează,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4351cfebe4b61d8aa5efa1d020710005
View all products,Vizualizează toate produsele,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,bca54823c9ea283ac92870efd877f446
View storefront,Vizualizează magazinul,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,6f5dcb431ba6639ae163811b03eb303c
All gateways,Toate gateway-urile,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,9791f91244377952562e456892d10cf7
Bank Transfer,Transfer Bancar,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,3726d2bc671a53445f9f57095bf9d76b
Cooldown: wait %s,Perioadă de așteptare: așteptați %s,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,8977e42c3b4a49e9a9f43e946b0e6b9a
Demo,Demonstrativ,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,f0258b6685684c113bad94d91b8fa02a
Email suppressed,E-mail exclus,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,2b5e4a36d22e605d87faa7980ccbe583
Mollie,Mollie,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,7c478959c218087ffc4ad5d96e7f66a6
No customer email,Niciun e-mail de client,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,feb3301c443257d34798ff130e099f4b
PayPal,PayPal,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,ad69e733ebae8d264bccaa38d68830e8
Ready to email,Pregătit pentru trimiterea prin e-mail,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,da53b739ce20c604840cd9517c520b84
Stripe,Stripe,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,ce7566d1d08cc094b74cf283cf9c56a5
Unknown,Necunoscut,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,88183b946cc5f0e8c96b2e66e1c74a7e
%d cancelable abandoned order(s) in current filters.,%d comandă/comenzi abandonată(e) anulabilă(e) în filtrele curente.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c1967499d9622efafe7a44d08d48ad86
Abandoned Checkouts,Checkout-uri Abandonate,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f3de313a60443671f8188b7bdd480b80
Accepted,Acceptat,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,382ab522931673c11e398ead1b7b1678
Add a customer note...,Adăugați o notă despre client...,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,7470b22f5019d02bda8a6af944e25ad0
Add note,Adaugă notă,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,50cd1871f950375eef4e2efce35366c6
Address,Adresă,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,dd7bf230fde8d4836917806aff6a6b27
Age,Vechime,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,9d8d2d5ab12b515182a505f54db7f538
All events,Toate evenimentele,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1aafb073a1a78e52e044177f67da6615
All statuses,Toate stările,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,96e3d398260724e0a83da53a2e9f20e7
Amount,Sumă,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,b2f40690858b404ed10e62bdf422c704
Any age,Orice vechime,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a93b5261870760421327cc9f0f34851a
Any code,Orice cod,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,02d5e91a438415d926a495163e70486e
Apply filters,Aplică filtrele,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,79ee641715155ec7d121815215f2b70c
Apply guarded actions to the current filtered abandoned-checkout set. Bulk cancellation is limited to 25 orders per run.,Aplicați acțiuni protejate setului curent filtrat de checkout-uri abandonate. Anularea în masă este limitată la 25 de comenzi per rulare.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,edc347f82d9820425317bb32f1df38a7
Area,Zonă,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,deec4ff19974f12ed781cb9a59064214
Attached to order,Atașat comenzii,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,9d261113b6df77ac144617294a7e7dc8
Attempt,Încercare,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cb1856ec07fdc866c21f13566e3d5bcd
attempt(s),încercare(ări),,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f01d3e8d251b321a8f4e5e658d524914
Attempts,Încercări,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,7ba3b8236d48d4f4c5ec03c3fe6b75a9
Automation,Automatizare,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,caea8340e2d186a540518d08602aa065
"Automation run checked %d order(s), found %d eligible, sent %d, failed %d, blocked %d.","Rularea automatizării a verificat %d comandă/comenzi, a găsit %d eligibilă(e), a trimis %d, a eșuat %d, a blocat %d.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,54dce041fc9dbf63d01dec6fbdd5424a
Awaiting gateway.,Se așteaptă gateway-ul.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d8d0ba486fe6df84ca62b45f0b2bbe77
Awaiting payment.,Se așteaptă plata.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,b5e6754af9fb6eb789f5fca5d2d970ed
Back to customers,Înapoi la clienți,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,59666ad60cc1933b5f3ebcab0120a296
Batch limit,Limită lot,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c434994f87d80496315aabb424d301ac
Bulk Recovery Actions,Acțiuni de Recuperare în Masă,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,6a1d8cab4f7dd6651a305545a3f922c1
Cancel,Anulează,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ea4788705e6873b424c65e91c2846b19
Cancel filtered orders,Anulează comenzile filtrate,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,3ea03143330c81f7ccfbfe82314edd14
Cancel the filtered unpaid orders,Anulează comenzile neplătite filtrate,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c1c6fa9bf7991c182800c32a7da17db6
Canceled,Anulat,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,0e22fe7d45f8e5632a4abf369b24e29c
Canceled before payment.,Anulată înainte de plată.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1da4a335bce70069b54b87788476cbb1
"Canceled orders leave Recovery, release reservations, and remain available in Orders and audit exports.","Comenzile anulate ies din Recuperare, eliberează rezervările și rămân disponibile în Comenzi și în exporturile de audit.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f6652aca9fb18e797b4fb01f085be0a3
Checkouts,Checkout-uri,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d9323692d0aba6ddff5069437f4abce2
Code,Cod,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ca0dbad92a874b2f69b549293387925e
Commerce Search,Căutare Comerț,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,03df5f34d06864eb70bdd9aa3e4c7fe3
Completed payments.,Plăți finalizate.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,0e9028991480ac0e5f9728ae8896558e
Contact,Contact,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,bbaff12800505b22a853e8b7f4eb6a22
Cooldown,Perioadă de așteptare,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5b9cca31b21c9c04c3d6f9ecbcc3ffc8
"Coupon apply, reject, attach, and remove events for support review.","Evenimente de aplicare, respingere, atașare și eliminare a cuponului pentru revizuire de suport.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5628826cd80255d0362b99f52255fabd
Create manual order,Creează comandă manuală,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a9877e23ded4196f7739e8a835ae8fb3
Current filtered set,Set filtrat curent,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,261e95a8ce812a99ee8c6a68163c85a5
Customer,Client,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ce26601dac0dea138b7295f02b7620a7
Customer Activity,Activitate Client,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,2fc38e328fb4d8239b91b33e31de2b96
Customer email available,E-mail client disponibil,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,983a724df96dde6926479fb4f2d8a995
Customer Notes,Note despre Client,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,75d8200594a766993b7eb3df59515017
Customer Orders,Comenzile Clientului,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,bf8d34b11df0a3c2fb56881b4e4cdbed
Customer profile aggregated from order history.,Profil client agregat din istoricul comenzilor.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a575248ef1a50985ad343649483c8fc6
Customer summary aggregated from order email addresses.,Rezumat client agregat din adresele de e-mail ale comenzilor.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8fcbcbc0a4c3875c0b40fc892a6bfcda
Customers,Clienți,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,e6d0e1c8fc6a4fcf47869df87e04cd88
customers,clienți,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4b6f7d34a58ba399f077685951d06738
Detail,Detaliu,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a254c25adc7d10d7e9c4889484f875a5
Details,Detalii,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,3ec365dd533ddb7ef3d1c111186ce872
Discount,Reducere,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,104d9898c04874d0fbac36e125fa1369
Eligible to email now,Eligibil pentru e-mail acum,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,16d54dca73b64ef3e15cec3d9b708c50
Email,E-mail,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ce8ae9da5b7cd6c3df2929543a9af92d
Email link,Link prin e-mail,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ba99412a0913f63a9197fd4aae009e51
Emails excluded from recovery.,E-mailuri excluse din recuperare.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c304db00dc5d56a8deb60fa0954762ce
Enable it in module settings.,Activați-l în setările modulului.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,679186f01128b21e93de7bcca5ed975c
"Enter a query to search invoices, order emails, gateway payment IDs, product titles, SKUs, and customer summaries.","Introduceți o interogare pentru a căuta facturi, e-mailuri de comandă, ID-uri de plată gateway, titluri de produs, SKU-uri și rezumate de clienți.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1c6bc4d5ce7935fe0977dc3c7a24f312
Event,Eveniment,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a4ecfc70574394990cf17bd83df499f7
Export activity,Exportă activitatea,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,073b61754041ad1aed382b19c1555256
Export CSV,Exportă CSV,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c04f1e4841a6af78088d6ccf6f3a8a76
Export customer notes,Exportă notele despre clienți,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8a9b982b3b962c92f68df0752899700d
Export customers,Exportă clienții,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4713ef5f2d6fc1e8f088c850e696a04b
Export orders,Exportă comenzile,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,da8cbc8f80b433d3d2b6d13eea457873
Failed,Eșuat,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed or expired.,Eșuat sau expirat.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d593b7c268e7e54f324cbd0d986ca5b3
"Find orders, products, and customer summaries from one place.","Găsiți comenzi, produse și rezumate de clienți dintr-un singur loc.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1d722412ce7c32c641e114a6dcf4b9ed
Gateway,Gateway,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,926dec9494209cb088b4962509df1a91
"Invoice, email, payment ID, SKU, product title...","Factură, e-mail, ID de plată, SKU, titlu produs...",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d49f580f753a4f48605ffe7a95f0beb7
Last order,Ultima comandă,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d957e2652355299cb367c4b7e07d9141
Last sent %s,Ultima trimitere %s,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5d2904ed5151fbc27a98d280cfec4801
"Latest payment, fulfilment, refund, email, inventory, order note, and customer note events across this customer history.","Cele mai recente evenimente de plată, onorare, rambursare, e-mail, inventar, notă de comandă și notă despre client din istoricul acestui client.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8d24ada4f506d352e1446c5ecd2e11a1
LazyCron interval.,Interval LazyCron.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ca722c679a5cb775fc37030354725a8c
LazyCron sends eligible links.,LazyCron trimite linkurile eligibile.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,602dec36a3f09750347f7db448373629
Links sent,Linkuri trimise,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,fcc4dc913e886a1ac820e34322b7bd8c
"Manual recovery actions, automation runs, cooldown blocks, and suppression changes.","Acțiuni manuale de recuperare, rulări de automatizare, blocaje de perioadă de așteptare și modificări de excludere.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d8ac04667a41a30cfc4502ab0d21478b
matches,corespunderi,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,9c28d32df234037773be184dbdafc274
Matching Orders,Comenzi Corespunzătoare,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,433e31c1384f36ad43d6d7241129af89
