en,sk,description,file,hash
Orders,Objednávky,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,7442e29d7d53e549b78d93c46b8cdcfc
Orders containing this product.,Objednávky obsahujúce tento produkt.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,44ddebd5d0cf4d457433604f2aacd848
Orders With This Product,Objednávky S Týmto Produktom,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,b5a8f892406d37b13880b6b2caa6d3cc
Out of stock,Vypredané,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,b55197a49e8c4cd8c314bc2aa39d6feb
"Paste CSV with headers. Existing products are updated by SKU first, then by page name. No products are deleted. image_urls accepts local paths or URLs separated by |.","Vložte CSV s hlavičkami. Existujúce produkty sa aktualizujú najprv podľa SKU, potom podľa názvu stránky. Žiadne produkty sa nemažú. image_urls akceptuje lokálne cesty alebo URL adresy oddelené znakom |.",,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,e42b6e9cb8e248590d689f31ec6b663a
Payment,Platba,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,c453a4b8e8d98e82f35b67f433e3b4da
Physical,Fyzický,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ce898d62ed9ca7653a01fe0c781e97e9
Physical product,Fyzický produkt,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4943edb7310ba7ed85eb96f26c2f18a2
Placeholder,Zástupný typ,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,68753d36ec0c4d7768b20993268d68d1
Placeholder / not purchasable,Zástupný typ / nie je možné kúpiť,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,85f88adb96c026d3aecf12dab52b4e46
Policy,Politika,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,51359e8b51c63b87d50cb1bab73380e2
Preorder,Predobjednávka,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,5be8b098f9b79cf3b18767ffc5ecd169
Preorder: %d owed,Predobjednávka: dlžných %d,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,b45efc0601cf46fec263ae4d8d1a50dc
Preview,Náhľad,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,31fde7b05ac8952dacf4af8a704074ec
Price,Cena,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3601146c4e948c32b6424d2c0a7f0118
Price high-low,Cena zostupne,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3fa6c4705435b0c3760e6c4bd8faca42
Price low-high,Cena vzostupne,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,8e3140a98537cb90aacd787a80b55180
Price value,Hodnota ceny,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,5bec55f35bbffd348564516b0cc1264a
Product,Produkt,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,deb10517653c255364175796ace3553f
Product Activity,Aktivita Produktu,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,52cf34921bca7f4437f5a60bdfb54ab4
Product Detail,Detail Produktu,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4af84ab6cb5b74718e398e80650bc4dd
Product revenue,Príjem z produktu,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,512629196191e816cafb706012a7faaa
Product status,Stav produktu,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,fbd8442315206102188bb70cf7d5b3bf
Product type,Typ produktu,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3d19aea4e2d382e85165bbf71cef1e05
Products,Produkty,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,068f80c7519d0528fb08e82137a72131
Products available to the storefront and checkout flow.,Produkty dostupné pre obchod a priebeh checkoutu.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,20a69a40efb4a3faa65babeb80425067
Publish,Publikovať,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,110a4b01beabd53b661a47d4b44bd7a8
Published,Publikované,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,9b9d8a976b42e0bd66381797644943d5
Quantity,Množstvo,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,694e8d1f2ee056f98ee488bdc4982d73
Quantity sold,Predané množstvo,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,2a0440eec72540c5b30d9199c01f348c
Recent orders whose item snapshot references this product.,"Nedávne objednávky, ktorých záznam položiek odkazuje na tento produkt.",,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,a098c3be3b7d35d819948bf25feaf0f6
Recent product audit records.,Nedávne záznamy auditu produktu.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4763e3931d96922147acc540af0052d1
"Recent product status, price, policy, and stock operations.","Nedávne operácie stavu, ceny, politiky a zásob produktu.",,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,0be99f42536dff38aaaad22971c64345
Recurring,Opakované,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,582ff616b727759a2208c65b27b0d309
Recurring subscription / not one-off purchasable,Opakované predplatné / nedostupné na jednorazovú kúpu,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,0d0f9cebd73a844374aa365825bb404d
Requires order view permission.,Vyžaduje oprávnenie na zobrazenie objednávok.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,f8ddea218427a80983e6e3ee204ce7c6
Reset,Resetovať,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,526d688f37a86d3c3f27d0c5016eb71d
Sample CSV,Vzorové CSV,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,30211d1a7d6bddb07be6b6133f2dff2f
"Search title, SKU, description...","Hľadať názov, SKU, popis...",,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,e6564ade42302a1c268a0b846a2ab230
Select %s,Vybrať %s,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4c34b52c71d3616b7debe4e48fc2df71
Select products in the table below. Price actions use the value field; product status and placeholder type actions control purchasability without changing ProcessWire publication.,Vyberte produkty v tabuľke nižšie. Cenové akcie používajú pole hodnoty; akcie stavu produktu a typu zástupný typ určujú možnosť kúpy bez zmeny publikovania v ProcessWire.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,acd73649db27a4baf85041439f70ae26
Service,Služba,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,c2ba7e785c49050f48da9aacc45c2b85
Set policy: backorder,Nastaviť politiku: dodanie neskôr,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,dbac730beaa76a06fe270899cf3ffd89
Set policy: deny oversell,Nastaviť politiku: odmietnuť predaj nad rámec zásob,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,2bf85afc6a0c108ac0433a747e5b1809
Set policy: preorder,Nastaviť politiku: predobjednávka,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,e703a5f5a63d97bff85d39500df963d6
Set price to value,Nastaviť cenu na hodnotu,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ca2d6b63bd60402aa621027cfc61c55c
Set product status: active,Nastaviť stav produktu: aktívny,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,731da8e86a677a36386254eceaa1089e
Set product status: archived,Nastaviť stav produktu: archivovaný,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,8143aec032fcd2842fcec6dd399ea7c3
Set product status: discontinued,Nastaviť stav produktu: vyradený,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,42c6738af12113cd0c02ee3f1d0ceee7
Set product type: digital,Nastaviť typ produktu: digitálny,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,eeb663724e2cc084fd69f380023b63f8
Set product type: physical,Nastaviť typ produktu: fyzický,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,01ee46fc17735f5b73a578f60dcc0036
Set product type: placeholder,Nastaviť typ produktu: zástupný typ,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,9cefcaba9d584e9ed064d46a57f8489f
Set product type: recurring,Nastaviť typ produktu: opakovaný,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,76438976fbad4dd0d256d30254f9280d
Set product type: service,Nastaviť typ produktu: služba,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,526292fbd5038a6c326a17233cddbc91
Shipping,Doprava,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ea9cf7e47ff33b2be14e6dd07cbcefc6
Status,Stav,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ec53a8c4f07baed5d8825072c89799be
Stock,Zásoby,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,27ce7f8b5623b2e2df568d64cf051607
Stock delta,Delta zásob,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,ee7bfe460af182510c5d852a66e0e4ab
Stock high-low,Zásoby zostupne,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,333d7e802c291e7563630fcd028bbfd6
Stock low-high,Zásoby vzostupne,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,136f6bffdcb79d7c0e926327733e4855
Stock note,Poznámka k zásobám,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,a0cde8d641276a2d8949906e166a2b79
Time,Čas,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Timeline,Časová os,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3d1f92a565d3b1a61880236e33c49bf3
Title A-Z,Názov A-Z,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,2cf46a1f5cc98622917d48403cc9b7e7
Total,Celkom,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,96b0141273eabab320119c467cdcaf17
Total quantity across orders.,Celkové množstvo naprieč objednávkami.,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,3d58b704d7184f60ef49c1bb180e7163
Unpublish,Zrušiť publikovanie,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,181e9a13059454fb2212f1bf10f394ac
Unpublished,Nepublikované,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,0774e163cd7df482edd2abd498189f8b
Update commerce fields,Aktualizovať obchodné polia,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,d19a734d04e987416c4b2296cf3c3965
User,Používateľ,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,8f9bfe9d1345237cb3b2b205864da075
View,Zobraziť,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,4351cfebe4b61d8aa5efa1d020710005
View all products,Zobraziť všetky produkty,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,bca54823c9ea283ac92870efd877f446
View storefront,Zobraziť obchod,,site/modules/Mercato/src/Admin/ProcessMercatoProductPanels.php,6f5dcb431ba6639ae163811b03eb303c
All gateways,Všetky platobné brány,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,9791f91244377952562e456892d10cf7
Bank Transfer,Bankový prevod,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,3726d2bc671a53445f9f57095bf9d76b
Cooldown: wait %s,Ochranná lehota: počkajte %s,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,8977e42c3b4a49e9a9f43e946b0e6b9a
Demo,Ukážka,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,f0258b6685684c113bad94d91b8fa02a
Email suppressed,E-mail vylúčený,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,2b5e4a36d22e605d87faa7980ccbe583
Mollie,Mollie,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,7c478959c218087ffc4ad5d96e7f66a6
No customer email,Žiadny e-mail zákazníka,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,feb3301c443257d34798ff130e099f4b
PayPal,PayPal,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,ad69e733ebae8d264bccaa38d68830e8
Ready to email,Pripravené na odoslanie e-mailom,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,da53b739ce20c604840cd9517c520b84
Stripe,Stripe,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,ce7566d1d08cc094b74cf283cf9c56a5
Unknown,Neznáme,,site/modules/Mercato/src/Admin/ProcessMercatoQueries.php,88183b946cc5f0e8c96b2e66e1c74a7e
%d cancelable abandoned order(s) in current filters.,%d zrušiteľná(ých) opustená(ých) objednávka(objednávok) v aktuálnych filtroch.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c1967499d9622efafe7a44d08d48ad86
Abandoned Checkouts,Opustené Checkouty,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f3de313a60443671f8188b7bdd480b80
Accepted,Prijaté,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,382ab522931673c11e398ead1b7b1678
Add a customer note...,Pridať poznámku o zákazníkovi...,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,7470b22f5019d02bda8a6af944e25ad0
Add note,Pridať poznámku,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,50cd1871f950375eef4e2efce35366c6
Address,Adresa,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,dd7bf230fde8d4836917806aff6a6b27
Age,Vek,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,9d8d2d5ab12b515182a505f54db7f538
All events,Všetky udalosti,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1aafb073a1a78e52e044177f67da6615
All statuses,Všetky stavy,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,96e3d398260724e0a83da53a2e9f20e7
Amount,Suma,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,b2f40690858b404ed10e62bdf422c704
Any age,Akýkoľvek vek,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a93b5261870760421327cc9f0f34851a
Any code,Akýkoľvek kód,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,02d5e91a438415d926a495163e70486e
Apply filters,Použiť filtre,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,79ee641715155ec7d121815215f2b70c
Apply guarded actions to the current filtered abandoned-checkout set. Bulk cancellation is limited to 25 orders per run.,Použite zabezpečené akcie na aktuálnu filtrovanú množinu opustených checkoutov. Hromadné zrušenie je obmedzené na 25 objednávok na jedno spustenie.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,edc347f82d9820425317bb32f1df38a7
Area,Oblasť,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,deec4ff19974f12ed781cb9a59064214
Attached to order,Priložené k objednávke,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,9d261113b6df77ac144617294a7e7dc8
Attempt,Pokus,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cb1856ec07fdc866c21f13566e3d5bcd
attempt(s),pokus(ov),,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f01d3e8d251b321a8f4e5e658d524914
Attempts,Pokusy,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,7ba3b8236d48d4f4c5ec03c3fe6b75a9
Automation,Automatizácia,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,caea8340e2d186a540518d08602aa065
"Automation run checked %d order(s), found %d eligible, sent %d, failed %d, blocked %d.","Spustenie automatizácie skontrolovalo %d objednávok, našlo %d oprávnených, odoslalo %d, zlyhalo %d, zablokovalo %d.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,54dce041fc9dbf63d01dec6fbdd5424a
Awaiting gateway.,Čaká sa na platobnú bránu.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d8d0ba486fe6df84ca62b45f0b2bbe77
Awaiting payment.,Čaká sa na platbu.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,b5e6754af9fb6eb789f5fca5d2d970ed
Back to customers,Späť na zákazníkov,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,59666ad60cc1933b5f3ebcab0120a296
Batch limit,Limit dávky,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c434994f87d80496315aabb424d301ac
Bulk Recovery Actions,Hromadné Akcie Obnovenia,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,6a1d8cab4f7dd6651a305545a3f922c1
Cancel,Zrušiť,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ea4788705e6873b424c65e91c2846b19
Cancel filtered orders,Zrušiť filtrované objednávky,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,3ea03143330c81f7ccfbfe82314edd14
Cancel the filtered unpaid orders,Zrušiť filtrované neuhradené objednávky,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c1c6fa9bf7991c182800c32a7da17db6
Canceled,Zrušené,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,0e22fe7d45f8e5632a4abf369b24e29c
Canceled before payment.,Zrušené pred platbou.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1da4a335bce70069b54b87788476cbb1
"Canceled orders leave Recovery, release reservations, and remain available in Orders and audit exports.","Zrušené objednávky opúšťajú Obnovenie, uvoľňujú rezervácie a zostávajú dostupné v Objednávkach a v exportoch auditu.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,f6652aca9fb18e797b4fb01f085be0a3
Checkouts,Checkouty,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d9323692d0aba6ddff5069437f4abce2
Code,Kód,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ca0dbad92a874b2f69b549293387925e
Commerce Search,Vyhľadávanie v Obchode,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,03df5f34d06864eb70bdd9aa3e4c7fe3
Completed payments.,Dokončené platby.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,0e9028991480ac0e5f9728ae8896558e
Contact,Kontakt,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,bbaff12800505b22a853e8b7f4eb6a22
Cooldown,Ochranná lehota,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5b9cca31b21c9c04c3d6f9ecbcc3ffc8
"Coupon apply, reject, attach, and remove events for support review.","Udalosti uplatnenia, zamietnutia, priradenia a odstránenia kupónu na kontrolu podporou.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5628826cd80255d0362b99f52255fabd
Create manual order,Vytvoriť manuálnu objednávku,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a9877e23ded4196f7739e8a835ae8fb3
Current filtered set,Aktuálna filtrovaná množina,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,261e95a8ce812a99ee8c6a68163c85a5
Customer,Zákazník,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ce26601dac0dea138b7295f02b7620a7
Customer Activity,Aktivita Zákazníka,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,2fc38e328fb4d8239b91b33e31de2b96
Customer email available,E-mail zákazníka k dispozícii,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,983a724df96dde6926479fb4f2d8a995
Customer Notes,Poznámky o Zákazníkovi,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,75d8200594a766993b7eb3df59515017
Customer Orders,Objednávky Zákazníka,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,bf8d34b11df0a3c2fb56881b4e4cdbed
Customer profile aggregated from order history.,Profil zákazníka zostavený z histórie objednávok.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a575248ef1a50985ad343649483c8fc6
Customer summary aggregated from order email addresses.,Súhrn zákazníkov zostavený z e-mailových adries objednávok.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8fcbcbc0a4c3875c0b40fc892a6bfcda
Customers,Zákazníci,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,e6d0e1c8fc6a4fcf47869df87e04cd88
customers,zákazníci,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4b6f7d34a58ba399f077685951d06738
Detail,Detail,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a254c25adc7d10d7e9c4889484f875a5
Details,Podrobnosti,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,3ec365dd533ddb7ef3d1c111186ce872
Discount,Zľava,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,104d9898c04874d0fbac36e125fa1369
Eligible to email now,Oprávnené na odoslanie e-mailu teraz,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,16d54dca73b64ef3e15cec3d9b708c50
Email,E-mail,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ce8ae9da5b7cd6c3df2929543a9af92d
Email link,Odkaz e-mailom,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ba99412a0913f63a9197fd4aae009e51
Emails excluded from recovery.,E-maily vylúčené z obnovenia.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c304db00dc5d56a8deb60fa0954762ce
Enable it in module settings.,Povoľte to v nastaveniach modulu.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,679186f01128b21e93de7bcca5ed975c
"Enter a query to search invoices, order emails, gateway payment IDs, product titles, SKUs, and customer summaries.","Zadajte dopyt na vyhľadanie faktúr, e-mailov objednávok, ID platieb platobnej brány, názvov produktov, SKU a súhrnov zákazníkov.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1c6bc4d5ce7935fe0977dc3c7a24f312
Event,Udalosť,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a4ecfc70574394990cf17bd83df499f7
Export activity,Exportovať aktivitu,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,073b61754041ad1aed382b19c1555256
Export CSV,Exportovať CSV,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,c04f1e4841a6af78088d6ccf6f3a8a76
Export customer notes,Exportovať poznámky o zákazníkoch,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8a9b982b3b962c92f68df0752899700d
Export customers,Exportovať zákazníkov,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4713ef5f2d6fc1e8f088c850e696a04b
Export orders,Exportovať objednávky,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,da8cbc8f80b433d3d2b6d13eea457873
Failed,Zlyhalo,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed or expired.,Zlyhané alebo expirované.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d593b7c268e7e54f324cbd0d986ca5b3
"Find orders, products, and customer summaries from one place.","Vyhľadajte objednávky, produkty a súhrny zákazníkov na jednom mieste.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,1d722412ce7c32c641e114a6dcf4b9ed
Gateway,Platobná brána,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,926dec9494209cb088b4962509df1a91
"Invoice, email, payment ID, SKU, product title...","Faktúra, e-mail, ID platby, SKU, názov produktu...",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d49f580f753a4f48605ffe7a95f0beb7
Last order,Posledná objednávka,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d957e2652355299cb367c4b7e07d9141
Last sent %s,Naposledy odoslané %s,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5d2904ed5151fbc27a98d280cfec4801
"Latest payment, fulfilment, refund, email, inventory, order note, and customer note events across this customer history.","Najnovšie udalosti platby, vybavenia, refundácie, e-mailu, inventára, poznámky objednávky a poznámky o zákazníkovi v histórii tohto zákazníka.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,8d24ada4f506d352e1446c5ecd2e11a1
LazyCron interval.,Interval LazyCron.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,ca722c679a5cb775fc37030354725a8c
LazyCron sends eligible links.,LazyCron odosiela oprávnené odkazy.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,602dec36a3f09750347f7db448373629
Links sent,Odoslané odkazy,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,fcc4dc913e886a1ac820e34322b7bd8c
"Manual recovery actions, automation runs, cooldown blocks, and suppression changes.","Manuálne akcie obnovenia, spustenia automatizácie, blokovania ochrannej lehoty a zmeny vylúčenia.",,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,d8ac04667a41a30cfc4502ab0d21478b
matches,zhody,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,9c28d32df234037773be184dbdafc274
Matching Orders,Zodpovedajúce Objednávky,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,433e31c1384f36ad43d6d7241129af89
Maximum emails per run.,Maximálny počet e-mailov na jedno spustenie.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,5ed3d267374e8fe54cd9e4bbe95cd372
Message,Správa,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,4c2a8fe7eaf24721cc7a9f0175115bd4
Minimum age,Minimálny vek,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cf64c08eba74dcf03b8d6e5f8f264056
No abandoned checkouts match the current filters.,Žiadny opustený checkout nezodpovedá aktuálnym filtrom.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,cc3cf3bfa15e634b2842dd15e624b995
No attempt log,Žiadny záznam pokusov,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,e16241a2463dd7e2bdb171820bf78262
No coupon activity logged yet.,Zatiaľ nie je zaznamenaná žiadna aktivita kupónov.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,a90c82066d9771828cdfa11e2224b6e3
No customer activity yet.,Zatiaľ žiadna aktivita zákazníka.,,site/modules/Mercato/src/Admin/ProcessMercatoRecoveryCustomerPanels.php,eba5ab5187067f80cf1fc670853aa4c0
